column,value,count,share_pct
Loan ID,L029874,1,0.002
Loan ID,L029875,1,0.002
Loan ID,L029876,1,0.002
Loan ID,L029877,1,0.002
Loan ID,L029878,1,0.002
Loan ID,L029879,1,0.002
Loan ID,L029880,1,0.002
Loan ID,L029881,1,0.002
Loan ID,L029882,1,0.002
Loan ID,L029883,1,0.002
Loan ID,L029884,1,0.002
Loan ID,L029885,1,0.002
Loan ID,L029886,1,0.002
Loan ID,L029887,1,0.002
Loan ID,L029888,1,0.002
Loan ID,L029889,1,0.002
Loan ID,L029890,1,0.002
Loan ID,L029891,1,0.002
Loan ID,L029892,1,0.002
Loan ID,L029893,1,0.002
Loan ID,L029894,1,0.002
Loan ID,L029895,1,0.002
Loan ID,L029896,1,0.002
Loan ID,L029897,1,0.002
Loan ID,L029898,1,0.002
Loan ID,L029899,1,0.002
Loan ID,L029900,1,0.002
Loan ID,L029901,1,0.002
Loan ID,L029902,1,0.002
Loan ID,L029903,1,0.002
Loan ID,L029904,1,0.002
Loan ID,L029905,1,0.002
Loan ID,L029906,1,0.002
Loan ID,L029907,1,0.002
Loan ID,L029908,1,0.002
Loan ID,L029909,1,0.002
Loan ID,L029910,1,0.002
Loan ID,L029911,1,0.002
Loan ID,L029912,1,0.002
Loan ID,L029913,1,0.002
Loan ID,L029914,1,0.002
Loan ID,L029915,1,0.002
Loan ID,L029916,1,0.002
Loan ID,L029917,1,0.002
Loan ID,L029918,1,0.002
Loan ID,L029919,1,0.002
Loan ID,L029920,1,0.002
Loan ID,L029921,1,0.002
Loan ID,L029922,1,0.002
Loan ID,L029923,1,0.002
Loan ID,L029924,1,0.002
Loan ID,L029925,1,0.002
Loan ID,L029926,1,0.002
Loan ID,L029927,1,0.002
Loan ID,L029928,1,0.002
Loan ID,L029929,1,0.002
Loan ID,L029930,1,0.002
Loan ID,L029931,1,0.002
Loan ID,L029932,1,0.002
Loan ID,L029933,1,0.002
Loan ID,L029934,1,0.002
Loan ID,L029935,1,0.002
Loan ID,L029936,1,0.002
Loan ID,L029937,1,0.002
Loan ID,L029938,1,0.002
Loan ID,L029939,1,0.002
Loan ID,L029940,1,0.002
Loan ID,L029941,1,0.002
Loan ID,L029942,1,0.002
Loan ID,L029943,1,0.002
Loan ID,L029944,1,0.002
Loan ID,L029945,1,0.002
Loan ID,L029946,1,0.002
Loan ID,L029947,1,0.002
Loan ID,L029948,1,0.002
Loan ID,L029949,1,0.002
Loan ID,L029950,1,0.002
Loan ID,L029951,1,0.002
Loan ID,L029952,1,0.002
Loan ID,L029953,1,0.002
Loan ID,L029954,1,0.002
Loan ID,L029955,1,0.002
Loan ID,L029956,1,0.002
Loan ID,L029957,1,0.002
Loan ID,L029958,1,0.002
Loan ID,L029959,1,0.002
Loan ID,L029960,1,0.002
Loan ID,L029961,1,0.002
Loan ID,L029962,1,0.002
Loan ID,L029963,1,0.002
Loan ID,L029964,1,0.002
Loan ID,L029965,1,0.002
Loan ID,L029966,1,0.002
Loan ID,L029967,1,0.002
Loan ID,L029968,1,0.002
Loan ID,L029969,1,0.002
Loan ID,L029970,1,0.002
Loan ID,L029971,1,0.002
Loan ID,L029972,1,0.002
Loan ID,L029973,1,0.002
Loan ID,L029974,1,0.002
Loan ID,L029975,1,0.002
Loan ID,L029976,1,0.002
Loan ID,L029977,1,0.002
Loan ID,L029978,1,0.002
Loan ID,L029979,1,0.002
Loan ID,L029980,1,0.002
Loan ID,L029981,1,0.002
Loan ID,L029982,1,0.002
Loan ID,L029983,1,0.002
Loan ID,L029984,1,0.002
Loan ID,L029985,1,0.002
Loan ID,L029986,1,0.002
Loan ID,L029987,1,0.002
Loan ID,L029988,1,0.002
Loan ID,L029989,1,0.002
Loan ID,L029990,1,0.002
Loan ID,L029991,1,0.002
Loan ID,L029992,1,0.002
Loan ID,L029993,1,0.002
Loan ID,L029994,1,0.002
Loan ID,L029995,1,0.002
Loan ID,L029996,1,0.002
Loan ID,L029997,1,0.002
Loan ID,L029998,1,0.002
Loan ID,L029999,1,0.002
Loan ID,L030000,1,0.002
Loan ID,L030001,1,0.002
Loan ID,L030002,1,0.002
Loan ID,L030003,1,0.002
Loan ID,L030004,1,0.002
Loan ID,L030005,1,0.002
Loan ID,L030006,1,0.002
Loan ID,L030007,1,0.002
Loan ID,L030008,1,0.002
Loan ID,L030009,1,0.002
Loan ID,L030010,1,0.002
Loan ID,L030011,1,0.002
Loan ID,L030012,1,0.002
Loan ID,L030013,1,0.002
Loan ID,L030014,1,0.002
Loan ID,L030015,1,0.002
Loan ID,L030016,1,0.002
Loan ID,L030017,1,0.002
Loan ID,L030018,1,0.002
Loan ID,L030019,1,0.002
Loan ID,L030020,1,0.002
Loan ID,L030021,1,0.002
Loan ID,L030022,1,0.002
Loan ID,L030023,1,0.002
Loan ID,L030024,1,0.002
Loan ID,L030025,1,0.002
Loan ID,L030026,1,0.002
Loan ID,L030027,1,0.002
Loan ID,L030028,1,0.002
Loan ID,L030029,1,0.002
Loan ID,L030030,1,0.002
Loan ID,L030031,1,0.002
Loan ID,L030032,1,0.002
Loan ID,L030033,1,0.002
Loan ID,L030034,1,0.002
Loan ID,L030035,1,0.002
Loan ID,L030036,1,0.002
Loan ID,L030037,1,0.002
Loan ID,L030038,1,0.002
Loan ID,L030039,1,0.002
Loan ID,L030040,1,0.002
Loan ID,L030041,1,0.002
Loan ID,L030042,1,0.002
Loan ID,L030043,1,0.002
Loan ID,L030044,1,0.002
Loan ID,L030045,1,0.002
Loan ID,L030046,1,0.002
Loan ID,L030047,1,0.002
Loan ID,L030048,1,0.002
Loan ID,L030049,1,0.002
Loan ID,L030050,1,0.002
Loan ID,L030051,1,0.002
Loan ID,L030052,1,0.002
Loan ID,L030053,1,0.002
Loan ID,L030054,1,0.002
Loan ID,L030055,1,0.002
Loan ID,L030056,1,0.002
Loan ID,L030057,1,0.002
Loan ID,L030058,1,0.002
Loan ID,L030059,1,0.002
Loan ID,L030060,1,0.002
Loan ID,L030061,1,0.002
Loan ID,L030062,1,0.002
Loan ID,L030063,1,0.002
Loan ID,L030064,1,0.002
Loan ID,L030065,1,0.002
Loan ID,L030066,1,0.002
Loan ID,L030067,1,0.002
Loan ID,L030068,1,0.002
Loan ID,L030069,1,0.002
Loan ID,L030070,1,0.002
Loan ID,L030071,1,0.002
Loan ID,L030072,1,0.002
Loan ID,L030073,1,0.002
Loan ID,L030074,1,0.002
Loan ID,L030075,1,0.002
Loan ID,L030076,1,0.002
Loan ID,L030077,1,0.002
Loan ID,L030078,1,0.002
Loan ID,L030079,1,0.002
Loan ID,L030080,1,0.002
Loan ID,L030081,1,0.002
Loan ID,L030082,1,0.002
Loan ID,L030083,1,0.002
Loan ID,L030084,1,0.002
Loan ID,L030085,1,0.002
Loan ID,L030086,1,0.002
Loan ID,L030087,1,0.002
Loan ID,L030088,1,0.002
Loan ID,L030089,1,0.002
Loan ID,L030090,1,0.002
Loan ID,L030091,1,0.002
Loan ID,L030092,1,0.002
Loan ID,L030093,1,0.002
Loan ID,L030094,1,0.002
Loan ID,L030095,1,0.002
Loan ID,L030096,1,0.002
Loan ID,L030097,1,0.002
Loan ID,L030098,1,0.002
Loan ID,L030099,1,0.002
Loan ID,L030100,1,0.002
Loan ID,L030101,1,0.002
Loan ID,L030102,1,0.002
Loan ID,L030103,1,0.002
Loan ID,L030104,1,0.002
Loan ID,L030105,1,0.002
Loan ID,L030106,1,0.002
Loan ID,L030107,1,0.002
Loan ID,L030108,1,0.002
Loan ID,L030109,1,0.002
Loan ID,L030110,1,0.002
Loan ID,L030111,1,0.002
Loan ID,L030112,1,0.002
Loan ID,L030113,1,0.002
Loan ID,L030114,1,0.002
Loan ID,L030115,1,0.002
Loan ID,L030116,1,0.002
Loan ID,L030117,1,0.002
Loan ID,L030118,1,0.002
Loan ID,L030119,1,0.002
Loan ID,L030120,1,0.002
Loan ID,L030121,1,0.002
Loan ID,L030122,1,0.002
Loan ID,L030123,1,0.002
Loan ID,L030124,1,0.002
Loan ID,L030125,1,0.002
Loan ID,L030126,1,0.002
Loan ID,L030127,1,0.002
Loan ID,L030128,1,0.002
Loan ID,L030129,1,0.002
Loan ID,L030130,1,0.002
Loan ID,L030131,1,0.002
Loan ID,L030132,1,0.002
Loan ID,L030133,1,0.002
Loan ID,L030134,1,0.002
Loan ID,L030135,1,0.002
Loan ID,L030136,1,0.002
Loan ID,L030137,1,0.002
Loan ID,L030138,1,0.002
Loan ID,L030139,1,0.002
Loan ID,L030140,1,0.002
Loan ID,L030141,1,0.002
Loan ID,L030142,1,0.002
Loan ID,L030143,1,0.002
Loan ID,L030144,1,0.002
Loan ID,L030145,1,0.002
Loan ID,L030146,1,0.002
Loan ID,L030147,1,0.002
Loan ID,L030148,1,0.002
Loan ID,L030149,1,0.002
Loan ID,L030150,1,0.002
Loan ID,L030151,1,0.002
Loan ID,L030152,1,0.002
Loan ID,L030153,1,0.002
Loan ID,L030154,1,0.002
Loan ID,L030155,1,0.002
Loan ID,L030156,1,0.002
Loan ID,L030157,1,0.002
Loan ID,L030158,1,0.002
Loan ID,L030159,1,0.002
Loan ID,L030160,1,0.002
Loan ID,L030161,1,0.002
Loan ID,L030162,1,0.002
Loan ID,L030163,1,0.002
Loan ID,L030164,1,0.002
Loan ID,L030165,1,0.002
Loan ID,L030166,1,0.002
Loan ID,L030167,1,0.002
Loan ID,L030168,1,0.002
Loan ID,L030169,1,0.002
Loan ID,L030170,1,0.002
Loan ID,L030171,1,0.002
Loan ID,L030172,1,0.002
Loan ID,L030173,1,0.002
Loan ID,L030174,1,0.002
Loan ID,L030175,1,0.002
Loan ID,L030176,1,0.002
Loan ID,L030177,1,0.002
Loan ID,L030178,1,0.002
Loan ID,L030179,1,0.002
Loan ID,L030180,1,0.002
Loan ID,L030181,1,0.002
Loan ID,L030182,1,0.002
Loan ID,L030183,1,0.002
Loan ID,L030184,1,0.002
Loan ID,L030185,1,0.002
Loan ID,L030186,1,0.002
Loan ID,L030187,1,0.002
Loan ID,L030188,1,0.002
Loan ID,L030189,1,0.002
Loan ID,L030190,1,0.002
Loan ID,L030191,1,0.002
Loan ID,L030192,1,0.002
Loan ID,L030193,1,0.002
Loan ID,L030194,1,0.002
Loan ID,L030195,1,0.002
Loan ID,L030196,1,0.002
Loan ID,L030197,1,0.002
Loan ID,L030198,1,0.002
Loan ID,L030199,1,0.002
Loan ID,L030200,1,0.002
Loan ID,L030201,1,0.002
Loan ID,L030202,1,0.002
Loan ID,L030203,1,0.002
Loan ID,L030204,1,0.002
Loan ID,L030205,1,0.002
Loan ID,L030206,1,0.002
Loan ID,L030207,1,0.002
Loan ID,L030208,1,0.002
Loan ID,L030209,1,0.002
Loan ID,L030210,1,0.002
Loan ID,L030211,1,0.002
Loan ID,L030212,1,0.002
Loan ID,L030213,1,0.002
Loan ID,L030214,1,0.002
Loan ID,L030215,1,0.002
Loan ID,L030216,1,0.002
Loan ID,L030217,1,0.002
Loan ID,L030218,1,0.002
Loan ID,L030219,1,0.002
Loan ID,L030220,1,0.002
Loan ID,L030221,1,0.002
Loan ID,L030222,1,0.002
Loan ID,L030223,1,0.002
Loan ID,L030224,1,0.002
Loan ID,L030225,1,0.002
Loan ID,L030226,1,0.002
Loan ID,L030227,1,0.002
Loan ID,L030228,1,0.002
Loan ID,L030229,1,0.002
Loan ID,L030230,1,0.002
Loan ID,L030231,1,0.002
Loan ID,L030232,1,0.002
Loan ID,L030233,1,0.002
Loan ID,L030234,1,0.002
Loan ID,L030235,1,0.002
Loan ID,L030236,1,0.002
Loan ID,L030237,1,0.002
Loan ID,L030238,1,0.002
Loan ID,L030239,1,0.002
Loan ID,L030240,1,0.002
Loan ID,L030241,1,0.002
Loan ID,L030242,1,0.002
Loan ID,L030243,1,0.002
Loan ID,L030244,1,0.002
Loan ID,L030245,1,0.002
Loan ID,L030246,1,0.002
Loan ID,L030247,1,0.002
Loan ID,L030248,1,0.002
Loan ID,L030249,1,0.002
Loan ID,L030250,1,0.002
Loan ID,L030251,1,0.002
Loan ID,L030252,1,0.002
Loan ID,L030253,1,0.002
Loan ID,L030254,1,0.002
Loan ID,L030255,1,0.002
Loan ID,L030256,1,0.002
Loan ID,L030257,1,0.002
Loan ID,L030258,1,0.002
Loan ID,L030259,1,0.002
Loan ID,L030260,1,0.002
Loan ID,L030261,1,0.002
Loan ID,L030262,1,0.002
Loan ID,L030263,1,0.002
Loan ID,L030264,1,0.002
Loan ID,L030265,1,0.002
Loan ID,L030266,1,0.002
Loan ID,L030267,1,0.002
Loan ID,L030268,1,0.002
Loan ID,L030269,1,0.002
Loan ID,L030270,1,0.002
Loan ID,L030271,1,0.002
Loan ID,L030272,1,0.002
Loan ID,L030273,1,0.002
Loan ID,L030274,1,0.002
Loan ID,L030275,1,0.002
Loan ID,L030276,1,0.002
Loan ID,L030277,1,0.002
Loan ID,L030278,1,0.002
Loan ID,L030279,1,0.002
Loan ID,L030280,1,0.002
Loan ID,L030281,1,0.002
Loan ID,L030282,1,0.002
Loan ID,L030283,1,0.002
Loan ID,L030284,1,0.002
Loan ID,L030285,1,0.002
Loan ID,L030286,1,0.002
Loan ID,L030287,1,0.002
Loan ID,L030288,1,0.002
Loan ID,L030289,1,0.002
Loan ID,L030290,1,0.002
Loan ID,L030291,1,0.002
Loan ID,L030292,1,0.002
Loan ID,L030293,1,0.002
Loan ID,L030294,1,0.002
Loan ID,L030295,1,0.002
Loan ID,L030296,1,0.002
Loan ID,L030297,1,0.002
Loan ID,L030298,1,0.002
Loan ID,L030299,1,0.002
Loan ID,L030300,1,0.002
Loan ID,L030301,1,0.002
Loan ID,L030302,1,0.002
Loan ID,L030303,1,0.002
Loan ID,L030304,1,0.002
Loan ID,L030305,1,0.002
Loan ID,L030306,1,0.002
Loan ID,L030307,1,0.002
Loan ID,L030308,1,0.002
Loan ID,L030309,1,0.002
Loan ID,L030310,1,0.002
Loan ID,L030311,1,0.002
Loan ID,L030312,1,0.002
Loan ID,L030313,1,0.002
Loan ID,L030314,1,0.002
Loan ID,L030315,1,0.002
Loan ID,L030316,1,0.002
Loan ID,L030317,1,0.002
Loan ID,L030318,1,0.002
Loan ID,L030319,1,0.002
Loan ID,L030320,1,0.002
Loan ID,L030321,1,0.002
Loan ID,L030322,1,0.002
Loan ID,L030323,1,0.002
Loan ID,L030324,1,0.002
Loan ID,L030325,1,0.002
Loan ID,L030326,1,0.002
Loan ID,L030327,1,0.002
Loan ID,L030328,1,0.002
Loan ID,L030329,1,0.002
Loan ID,L030330,1,0.002
Loan ID,L030331,1,0.002
Loan ID,L030332,1,0.002
Loan ID,L030333,1,0.002
Loan ID,L030334,1,0.002
Loan ID,L030335,1,0.002
Loan ID,L030336,1,0.002
Loan ID,L030337,1,0.002
Loan ID,L030338,1,0.002
Loan ID,L030339,1,0.002
Loan ID,L030340,1,0.002
Loan ID,L030341,1,0.002
Loan ID,L030342,1,0.002
Loan ID,L030343,1,0.002
Loan ID,L030344,1,0.002
Loan ID,L030345,1,0.002
Loan ID,L030346,1,0.002
Loan ID,L030347,1,0.002
Loan ID,L030348,1,0.002
Loan ID,L030349,1,0.002
Loan ID,L030350,1,0.002
Loan ID,L030351,1,0.002
Loan ID,L030352,1,0.002
Loan ID,L030353,1,0.002
Loan ID,L030354,1,0.002
Loan ID,L030355,1,0.002
Loan ID,L030356,1,0.002
Loan ID,L030357,1,0.002
Loan ID,L030358,1,0.002
Loan ID,L030359,1,0.002
Loan ID,L030360,1,0.002
Loan ID,L030361,1,0.002
Loan ID,L030362,1,0.002
Loan ID,L030363,1,0.002
Loan ID,L030364,1,0.002
Loan ID,L030365,1,0.002
Loan ID,L030366,1,0.002
Loan ID,L030367,1,0.002
Loan ID,L030368,1,0.002
Loan ID,L030369,1,0.002
Loan ID,L030370,1,0.002
Loan ID,L030371,1,0.002
Loan ID,L030372,1,0.002
Loan ID,L030373,1,0.002
Loan ID,L030374,1,0.002
Loan ID,L030375,1,0.002
Loan ID,L030376,1,0.002
Loan ID,L030377,1,0.002
Loan ID,L030378,1,0.002
Loan ID,L030379,1,0.002
Loan ID,L030380,1,0.002
Loan ID,L030381,1,0.002
Loan ID,L030382,1,0.002
Loan ID,L030383,1,0.002
Loan ID,L030384,1,0.002
Loan ID,L030385,1,0.002
Loan ID,L030386,1,0.002
Loan ID,L030387,1,0.002
Loan ID,L030388,1,0.002
Loan ID,L030389,1,0.002
Loan ID,L030390,1,0.002
Loan ID,L030391,1,0.002
Loan ID,L030392,1,0.002
Loan ID,L030393,1,0.002
Loan ID,L030394,1,0.002
Loan ID,L030395,1,0.002
Loan ID,L030396,1,0.002
Loan ID,L030397,1,0.002
Loan ID,L030398,1,0.002
Loan ID,L030399,1,0.002
Loan ID,L030400,1,0.002
Loan ID,L030401,1,0.002
Loan ID,L030402,1,0.002
Loan ID,L030403,1,0.002
Loan ID,L030404,1,0.002
Loan ID,L030405,1,0.002
Loan ID,L030406,1,0.002
Loan ID,L030407,1,0.002
Loan ID,L030408,1,0.002
Loan ID,L030409,1,0.002
Loan ID,L030410,1,0.002
Loan ID,L030411,1,0.002
Loan ID,L030412,1,0.002
Loan ID,L030413,1,0.002
Loan ID,L030414,1,0.002
Loan ID,L030415,1,0.002
Loan ID,L030416,1,0.002
Loan ID,L030417,1,0.002
Loan ID,L030418,1,0.002
Loan ID,L030419,1,0.002
Loan ID,L030420,1,0.002
Loan ID,L030421,1,0.002
Loan ID,L030422,1,0.002
Loan ID,L030423,1,0.002
Loan ID,L030424,1,0.002
Loan ID,L030425,1,0.002
Loan ID,L030426,1,0.002
Loan ID,L030427,1,0.002
Loan ID,L030428,1,0.002
Loan ID,L030429,1,0.002
Loan ID,L030430,1,0.002
Loan ID,L030431,1,0.002
Loan ID,L030432,1,0.002
Loan ID,L030433,1,0.002
Loan ID,L030434,1,0.002
Loan ID,L030435,1,0.002
Loan ID,L030436,1,0.002
Loan ID,L030437,1,0.002
Loan ID,L030438,1,0.002
Loan ID,L030439,1,0.002
Loan ID,L030440,1,0.002
Loan ID,L030441,1,0.002
Loan ID,L030442,1,0.002
Loan ID,L030443,1,0.002
Loan ID,L030444,1,0.002
Loan ID,L030445,1,0.002
Loan ID,L030446,1,0.002
Loan ID,L030447,1,0.002
Loan ID,L030448,1,0.002
Loan ID,L030449,1,0.002
Loan ID,L030450,1,0.002
Loan ID,L030451,1,0.002
Loan ID,L030452,1,0.002
Loan ID,L030453,1,0.002
Loan ID,L030454,1,0.002
Loan ID,L030455,1,0.002
Loan ID,L030456,1,0.002
Loan ID,L030457,1,0.002
Loan ID,L030458,1,0.002
Loan ID,L030459,1,0.002
Loan ID,L030460,1,0.002
Loan ID,L030461,1,0.002
Loan ID,L030462,1,0.002
Loan ID,L030463,1,0.002
Loan ID,L030464,1,0.002
Loan ID,L030465,1,0.002
Loan ID,L030466,1,0.002
Loan ID,L030467,1,0.002
Loan ID,L030468,1,0.002
Loan ID,L030469,1,0.002
Loan ID,L030470,1,0.002
Loan ID,L030471,1,0.002
Loan ID,L030472,1,0.002
Loan ID,L030473,1,0.002
Loan ID,L030474,1,0.002
Loan ID,L030475,1,0.002
Loan ID,L030476,1,0.002
Loan ID,L030477,1,0.002
Loan ID,L030478,1,0.002
Loan ID,L030479,1,0.002
Loan ID,L030480,1,0.002
Loan ID,L030481,1,0.002
Loan ID,L030482,1,0.002
Loan ID,L030483,1,0.002
Loan ID,L030484,1,0.002
Loan ID,L030485,1,0.002
Loan ID,L030486,1,0.002
Loan ID,L030487,1,0.002
Loan ID,L030488,1,0.002
Loan ID,L030489,1,0.002
Loan ID,L030490,1,0.002
Loan ID,L030491,1,0.002
Loan ID,L030492,1,0.002
Loan ID,L030493,1,0.002
Loan ID,L030494,1,0.002
Loan ID,L030495,1,0.002
Loan ID,L030496,1,0.002
Loan ID,L030497,1,0.002
Loan ID,L030498,1,0.002
Loan ID,L030499,1,0.002
Loan ID,L030500,1,0.002
Loan ID,L030501,1,0.002
Loan ID,L030502,1,0.002
Loan ID,L030503,1,0.002
Loan ID,L030504,1,0.002
Loan ID,L030505,1,0.002
Loan ID,L030506,1,0.002
Loan ID,L030507,1,0.002
Loan ID,L030508,1,0.002
Loan ID,L030509,1,0.002
Loan ID,L030510,1,0.002
Loan ID,L030511,1,0.002
Loan ID,L030512,1,0.002
Loan ID,L030513,1,0.002
Loan ID,L030514,1,0.002
Loan ID,L030515,1,0.002
Loan ID,L030516,1,0.002
Loan ID,L030517,1,0.002
Loan ID,L030518,1,0.002
Loan ID,L030519,1,0.002
Loan ID,L030520,1,0.002
Loan ID,L030521,1,0.002
Loan ID,L030522,1,0.002
Loan ID,L030523,1,0.002
Loan ID,L030524,1,0.002
Loan ID,L030525,1,0.002
Loan ID,L030526,1,0.002
Loan ID,L030527,1,0.002
Loan ID,L030528,1,0.002
Loan ID,L030529,1,0.002
Loan ID,L030530,1,0.002
Loan ID,L030531,1,0.002
Loan ID,L030532,1,0.002
Loan ID,L030533,1,0.002
Loan ID,L030534,1,0.002
Loan ID,L030535,1,0.002
Loan ID,L030536,1,0.002
Loan ID,L030537,1,0.002
Loan ID,L030538,1,0.002
Loan ID,L030539,1,0.002
Loan ID,L030540,1,0.002
Loan ID,L030541,1,0.002
Loan ID,L030542,1,0.002
Loan ID,L030543,1,0.002
Loan ID,L030544,1,0.002
Loan ID,L030545,1,0.002
Loan ID,L030546,1,0.002
Loan ID,L030547,1,0.002
Loan ID,L030548,1,0.002
Loan ID,L030549,1,0.002
Loan ID,L030550,1,0.002
Loan ID,L030551,1,0.002
Loan ID,L030552,1,0.002
Loan ID,L030553,1,0.002
Loan ID,L030554,1,0.002
Loan ID,L030555,1,0.002
Loan ID,L030556,1,0.002
Loan ID,L030557,1,0.002
Loan ID,L030558,1,0.002
Loan ID,L030559,1,0.002
Loan ID,L030560,1,0.002
Loan ID,L030561,1,0.002
Loan ID,L030562,1,0.002
Loan ID,L030563,1,0.002
Loan ID,L030564,1,0.002
Loan ID,L030565,1,0.002
Loan ID,L030566,1,0.002
Loan ID,L030567,1,0.002
Loan ID,L030568,1,0.002
Loan ID,L030569,1,0.002
Loan ID,L030570,1,0.002
Loan ID,L030571,1,0.002
Loan ID,L030572,1,0.002
Loan ID,L030573,1,0.002
Loan ID,L030574,1,0.002
Loan ID,L030575,1,0.002
Loan ID,L030576,1,0.002
Loan ID,L030577,1,0.002
Loan ID,L030578,1,0.002
Loan ID,L030579,1,0.002
Loan ID,L030580,1,0.002
Loan ID,L030581,1,0.002
Loan ID,L030582,1,0.002
Loan ID,L030583,1,0.002
Loan ID,L030584,1,0.002
Loan ID,L030585,1,0.002
Loan ID,L030586,1,0.002
Loan ID,L030587,1,0.002
Loan ID,L030588,1,0.002
Loan ID,L030589,1,0.002
Loan ID,L030590,1,0.002
Loan ID,L030591,1,0.002
Loan ID,L030592,1,0.002
Loan ID,L030593,1,0.002
Loan ID,L030594,1,0.002
Loan ID,L030595,1,0.002
Loan ID,L030596,1,0.002
Loan ID,L030597,1,0.002
Loan ID,L030598,1,0.002
Loan ID,L030599,1,0.002
Loan ID,L030600,1,0.002
Loan ID,L030601,1,0.002
Loan ID,L030602,1,0.002
Loan ID,L030603,1,0.002
Loan ID,L030604,1,0.002
Loan ID,L030605,1,0.002
Loan ID,L030606,1,0.002
Loan ID,L030607,1,0.002
Loan ID,L030608,1,0.002
Loan ID,L030609,1,0.002
Loan ID,L030610,1,0.002
Loan ID,L030611,1,0.002
Loan ID,L030612,1,0.002
Loan ID,L030613,1,0.002
Loan ID,L030614,1,0.002
Loan ID,L030615,1,0.002
Loan ID,L030616,1,0.002
Loan ID,L030617,1,0.002
Loan ID,L030618,1,0.002
Loan ID,L030619,1,0.002
Loan ID,L030620,1,0.002
Loan ID,L030621,1,0.002
Loan ID,L030622,1,0.002
Loan ID,L030623,1,0.002
Loan ID,L030624,1,0.002
Loan ID,L030625,1,0.002
Loan ID,L030626,1,0.002
Loan ID,L030627,1,0.002
Loan ID,L030628,1,0.002
Loan ID,L030629,1,0.002
Loan ID,L030630,1,0.002
Loan ID,L030631,1,0.002
Loan ID,L030632,1,0.002
Loan ID,L030633,1,0.002
Loan ID,L030634,1,0.002
Loan ID,L030635,1,0.002
Loan ID,L030636,1,0.002
Loan ID,L030637,1,0.002
Loan ID,L030638,1,0.002
Loan ID,L030639,1,0.002
Loan ID,L030640,1,0.002
Loan ID,L030641,1,0.002
Loan ID,L030642,1,0.002
Loan ID,L030643,1,0.002
Loan ID,L030644,1,0.002
Loan ID,L030645,1,0.002
Loan ID,L030646,1,0.002
Loan ID,L030647,1,0.002
Loan ID,L030648,1,0.002
Loan ID,L030649,1,0.002
Loan ID,L030650,1,0.002
Loan ID,L030651,1,0.002
Loan ID,L030652,1,0.002
Loan ID,L030653,1,0.002
Loan ID,L030654,1,0.002
Loan ID,L030655,1,0.002
Loan ID,L030656,1,0.002
Loan ID,L030657,1,0.002
Loan ID,L030658,1,0.002
Loan ID,L030659,1,0.002
Loan ID,L030660,1,0.002
Loan ID,L030661,1,0.002
Loan ID,L030662,1,0.002
Loan ID,L030663,1,0.002
Loan ID,L030664,1,0.002
Loan ID,L030665,1,0.002
Loan ID,L030666,1,0.002
Loan ID,L030667,1,0.002
Loan ID,L030668,1,0.002
Loan ID,L030669,1,0.002
Loan ID,L030670,1,0.002
Loan ID,L030671,1,0.002
Loan ID,L030672,1,0.002
Loan ID,L030673,1,0.002
Loan ID,L030674,1,0.002
Loan ID,L030675,1,0.002
Loan ID,L030676,1,0.002
Loan ID,L030677,1,0.002
Loan ID,L030678,1,0.002
Loan ID,L030679,1,0.002
Loan ID,L030680,1,0.002
Loan ID,L030681,1,0.002
Loan ID,L030682,1,0.002
Loan ID,L030683,1,0.002
Loan ID,L030684,1,0.002
Loan ID,L030685,1,0.002
Loan ID,L030686,1,0.002
Loan ID,L030687,1,0.002
Loan ID,L030688,1,0.002
Loan ID,L030689,1,0.002
Loan ID,L030690,1,0.002
Loan ID,L030691,1,0.002
Loan ID,L030692,1,0.002
Loan ID,L030693,1,0.002
Loan ID,L030694,1,0.002
Loan ID,L030695,1,0.002
Loan ID,L030696,1,0.002
Loan ID,L030697,1,0.002
Loan ID,L030698,1,0.002
Loan ID,L030699,1,0.002
Loan ID,L030700,1,0.002
Loan ID,L030701,1,0.002
Loan ID,L030702,1,0.002
Loan ID,L030703,1,0.002
Loan ID,L030704,1,0.002
Loan ID,L030705,1,0.002
Loan ID,L030706,1,0.002
Loan ID,L030707,1,0.002
Loan ID,L030708,1,0.002
Loan ID,L030709,1,0.002
Loan ID,L030710,1,0.002
Loan ID,L030711,1,0.002
Loan ID,L030712,1,0.002
Loan ID,L030713,1,0.002
Loan ID,L030714,1,0.002
Loan ID,L030715,1,0.002
Loan ID,L030716,1,0.002
Loan ID,L030717,1,0.002
Loan ID,L030718,1,0.002
Loan ID,L030719,1,0.002
Loan ID,L030720,1,0.002
Loan ID,L030721,1,0.002
Loan ID,L030722,1,0.002
Loan ID,L030723,1,0.002
Loan ID,L030724,1,0.002
Loan ID,L030725,1,0.002
Loan ID,L030726,1,0.002
Loan ID,L030727,1,0.002
Loan ID,L030728,1,0.002
Loan ID,L030729,1,0.002
Loan ID,L030730,1,0.002
Loan ID,L030731,1,0.002
Loan ID,L030732,1,0.002
Loan ID,L030733,1,0.002
Loan ID,L030734,1,0.002
Loan ID,L030735,1,0.002
Loan ID,L030736,1,0.002
Loan ID,L030737,1,0.002
Loan ID,L030738,1,0.002
Loan ID,L030739,1,0.002
Loan ID,L030740,1,0.002
Loan ID,L030741,1,0.002
Loan ID,L030742,1,0.002
Loan ID,L030743,1,0.002
Loan ID,L030744,1,0.002
Loan ID,L030745,1,0.002
Loan ID,L030746,1,0.002
Loan ID,L030747,1,0.002
